Date,Day_Wk,nb_crimes,nb_aggravated,nb_simple,nb_vandalism,nb_robbery,nb_larceny,nb_fraud,nb_selected,TEMP,TMAX_C,TMIN_C,DEWP,VISIB,Wind,PRCP,y2012,y2013,y2014,y2015,y2016,y2017,year,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Weekend,DEWP_lag,WDSP_lag,PRCP_lag,TEMP_lag,Season,Summer,Fall,Winter,Spring,heat.index,DayMonth,DayMonth_3,DayMonth1,DayMonth2,DayMonth3,DayMonth1_15_30,LastDayMonth,FirstDayMonth,MidDayMonth,SNOW,Events,Holidays,Snow,Rain,WindxRain,WindxHeatIndex
12/02/15,Wednesday,277,5,15,11,5,35,8,32,6.055555556,8.277777778,0,5.166666667,3.7,4.1,0.14,0,0,0,1,0,0,2015,0,0,0,0,0,0,1,0,-1.277777778,5.6,0,3.166666667,Winter,0,0,1,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4.1,20.5
12/03/15,Thursday,236,1,6,5,1,27,12,15,9,11.11111111,3.888888889,5.388888889,6.7,9.7,0.32,0,0,0,1,0,0,2015,0,0,0,0,1,0,0,0,5.166666667,4.1,0.14,6.055555556,Winter,0,0,1,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,1,9.7,77.6
12/04/15,Friday,294,9,15,14,5,36,9,44,5.888888889,11.11111111,3.277777778,-1.777777778,10,10.4,0,0,0,0,1,0,0,2015,1,0,0,0,0,0,0,0,5.388888889,9.7,0.32,9,Winter,0,0,1,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41.6
12/05/15,Saturday,223,9,9,13,1,30,5,33,6.888888889,11.72222222,3.277777778,0.222222222,10,6.5,0,0,0,0,1,0,0,2015,0,0,1,0,0,0,0,1,-1.777777778,10.4,0,5.888888889,Winter,0,0,1,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32.5
12/06/15,Sunday,248,6,15,16,3,39,9,38,6.833333333,15,2.222222222,0.333333333,9.5,7,0,0,0,0,1,0,0,2015,0,0,0,1,0,0,0,1,0.222222222,6.5,0,6.888888889,Winter,0,0,1,0,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
12/07/15,Monday,279,8,11,11,2,41,6,34,7.444444444,15,2.222222222,0.388888889,8.8,5.7,0,0,0,0,1,0,0,2015,0,1,0,0,0,0,0,0,0.333333333,7,0,6.833333333,Winter,0,0,1,0,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34.2
12/08/15,Tuesday,260,6,7,9,6,31,9,23,5.555555556,13.27777778,2.777777778,0.555555556,10,10.1,0,0,0,0,1,0,0,2015,0,0,0,0,0,1,0,0,0.388888889,5.7,0,7.444444444,Winter,0,0,1,0,4,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40.4
12/09/15,Wednesday,272,6,16,6,5,35,10,38,4.722222222,7.777777778,2.777777778,-0.277777778,10,4.9,0,0,0,0,1,0,0,2015,0,0,0,0,0,0,1,0,0.555555556,10.1,0,5.555555556,Winter,0,0,1,0,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.7
12/10/15,Thursday,252,6,12,11,3,39,6,34,8.944444444,14.38888889,2.777777778,5.722222222,10,6.7,0,0,0,0,1,0,0,2015,0,0,0,0,1,0,0,0,-0.277777778,4.9,0,4.722222222,Winter,0,0,1,0,8,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53.6
12/11/15,Friday,252,9,16,15,4,25,4,40,9.555555556,14.38888889,6,8.055555556,5.3,5,0,0,0,0,1,0,0,2015,1,0,0,0,0,0,0,0,5.722222222,6.7,0,8.944444444,Winter,0,0,1,0,9,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,45
12/12/15,Saturday,263,7,9,11,7,40,5,31,11.88888889,16.11111111,6.111111111,4.833333333,9.8,8.5,0,0,0,0,1,0,0,2015,0,0,1,0,0,0,0,1,8.055555556,5,0,9.555555556,Winter,0,0,1,0,11,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,93.5
12/13/15,Sunday,196,1,12,16,3,31,2,29,10.44444444,16.11111111,8.277777778,3.944444444,10,3.9,0,0,0,0,1,0,0,2015,0,0,0,1,0,0,0,1,4.833333333,8.5,0,11.88888889,Winter,0,0,1,0,9,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,35.1
12/14/15,Monday,254,7,17,16,6,26,6,42,8.388888889,11.72222222,7.777777778,6.166666667,6.9,4.7,0,0,0,0,1,0,0,2015,0,1,0,0,0,0,0,0,3.944444444,3.9,0,10.44444444,Winter,0,0,1,0,8,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,37.6
12/15/15,Tuesday,262,6,13,9,1,38,7,30,12.66666667,16.11111111,7.777777778,9.055555556,7,10.1,0.6,0,0,0,1,0,0,2015,0,0,0,0,0,1,0,0,6.166666667,4.7,0,8.388888889,Winter,0,0,1,0,12,15,2,0,1,0,2,0,0,1,0,0,0,0,1,10.1,121.2
12/16/15,Wednesday,245,5,5,11,2,39,9,23,6.777777778,16.11111111,3.277777778,0.777777778,10,8.7,0.01,0,0,0,1,0,0,2015,0,0,0,0,0,0,1,0,9.055555556,10.1,0.6,12.66666667,Winter,0,0,1,0,5,16,2,0,1,0,0,0,0,0,0,0,0,0,1,8.7,43.5
12/17/15,Thursday,279,7,16,18,4,29,5,42,6.555555556,11,3.888888889,3.611111111,9.1,7.7,0,0,0,0,1,0,0,2015,0,0,0,0,1,0,0,0,0.777777778,8.7,0.01,6.777777778,Winter,0,0,1,0,5,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,38.5
12/18/15,Friday,303,6,14,29,5,56,5,54,9.388888889,11.11111111,3.888888889,7.5,6.1,7.8,0.56,0,0,0,1,0,0,2015,1,0,0,0,0,0,0,0,3.611111111,7.7,0,6.555555556,Winter,0,0,1,0,9,18,2,0,1,0,0,0,0,0,0,0,0,0,1,7.8,70.2
12/19/15,Saturday,215,7,15,14,1,21,2,39,3.555555556,11.11111111,1.722222222,-6.5,10,12.4,0.03,0,0,0,1,0,0,2015,0,0,1,0,0,0,0,1,7.5,7.8,0.56,9.388888889,Winter,0,0,1,0,4,19,2,0,1,0,0,0,0,0,0,0,0,0,1,12.4,49.6
12/20/15,Sunday,231,6,11,15,6,31,6,34,2.055555556,5,-0.611111111,-8.833333333,10,10.7,0,0,0,0,1,0,0,2015,0,0,0,1,0,0,0,1,-6.5,12.4,0.03,3.555555556,Winter,0,0,1,0,2,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21.4
12/21/15,Monday,294,6,9,10,5,49,26,32,5.277777778,11.72222222,-0.611111111,-1.944444444,10,12.4,0,0,0,0,1,0,0,2015,0,1,0,0,0,0,0,0,-8.833333333,10.7,0,2.055555556,Winter,0,0,1,0,3,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,37.2
12/22/15,Tuesday,255,6,18,6,4,49,14,32,11.27777778,15,9.388888889,7.611111111,7.6,8.7,0,0,0,0,1,0,0,2015,0,0,0,0,0,1,0,0,-1.944444444,12.4,0,5.277777778,Winter,0,0,1,0,11,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,95.7
12/23/15,Wednesday,250,7,10,20,4,28,11,41,10.88888889,15.61111111,7.222222222,9.111111111,9.2,5.9,0.23,0,0,0,1,0,0,2015,0,0,0,0,0,0,1,0,7.611111111,8.7,0,11.27777778,Winter,0,0,1,0,10,23,3,0,0,1,0,0,0,0,0,0,0,0,1,5.9,59
12/24/15,Thursday,233,5,11,15,6,33,8,31,12.61111111,20.61111111,7.222222222,11.5,3.8,8.3,1,0,0,0,1,0,0,2015,0,0,0,0,1,0,0,0,9.111111111,5.9,0.23,10.88888889,Winter,0,0,1,0,12,24,3,0,0,1,0,0,0,0,0,0,0,0,1,8.3,99.6
12/25/15,Friday,156,6,12,10,3,12,2,30,14.11111111,20.61111111,8.888888889,10.72222222,10,4.2,0.24,0,0,0,1,0,0,2015,1,0,0,0,0,0,0,0,11.5,8.3,1,12.61111111,Winter,0,0,1,0,14,25,3,0,0,1,0,0,0,0,0,0,1,0,1,4.2,58.8
12/26/15,Saturday,180,4,5,17,4,39,2,28,9.722222222,16.72222222,5,1.888888889,10,7,0,0,0,0,1,0,0,2015,0,0,1,0,0,0,0,1,10.72222222,4.2,0.24,14.11111111,Winter,0,0,1,0,8,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,56
12/27/15,Sunday,209,3,18,19,12,36,0,42,7.944444444,12.77777778,5,5.777777778,7.6,4.4,0.21,0,0,0,1,0,0,2015,0,0,0,1,0,0,0,1,1.888888889,7,0,9.722222222,Winter,0,0,1,0,7,27,3,0,0,1,0,0,0,0,0,0,0,0,1,4.4,30.8
12/28/15,Monday,224,3,14,6,4,18,3,26,1.944444444,10,-1.722222222,-5.722222222,10,11.1,0.05,0,0,0,1,0,0,2015,0,1,0,0,0,0,0,0,5.777777778,4.4,0.21,7.944444444,Winter,0,0,1,0,2,28,3,0,0,1,0,0,0,0,0,0,0,0,1,11.1,22.2
12/29/15,Tuesday,194,2,13,9,5,23,10,27,0.722222222,4.388888889,-3,-2.944444444,4.4,15.8,0.41,0,0,0,1,0,0,2015,0,0,0,0,0,1,0,0,-5.722222222,11.1,0.05,1.944444444,Winter,0,0,1,0,1,29,3,0,0,1,0,0,0,0,0.9,0,0,1,1,15.8,15.8
12/30/15,Wednesday,213,5,9,9,5,30,12,27,-3.055555556,4.388888889,-4.388888889,-4.444444444,7.8,6.9,0.61,0,0,0,1,0,0,2015,0,0,0,0,0,0,1,0,-2.944444444,15.8,0.41,0.722222222,Winter,0,0,1,0,-3,30,3,0,0,1,0,0,0,0,0,0,0,0,1,6.9,-20.7
12/31/15,Thursday,271,5,13,14,7,24,10,34,3.222222222,8.277777778,-3.888888889,1.166666667,4.8,5.4,0.11,0,0,0,1,0,0,2015,0,0,0,0,1,0,0,0,-4.444444444,6.9,0.61,-3.055555556,Winter,0,0,1,0,3,31,3,0,0,1,3,1,0,0,0,0,0,0,1,5.4,16.2
01/01/16,Friday,339,12,23,27,2,27,11,63,3.944444444,8.277777778,0.611111111,-3.555555556,10,10.1,0.08,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,0,1.166666667,5.4,0.11,3.222222222,Winter,0,0,1,0,4,1,1,1,0,0,1,0,1,0,0,0,1,0,1,10.1,40.4
01/02/16,Saturday,248,8,7,28,6,50,8,47,1.666666667,5,-0.611111111,-7,9.9,13,0,0,0,0,0,1,0,2016,0,0,1,0,0,0,0,1,-3.555555556,10.1,0.08,3.944444444,Winter,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
01/03/16,Sunday,185,5,14,11,7,18,6,32,2.222222222,6.722222222,-0.611111111,-6,10,10.3,0,0,0,0,0,1,0,2016,0,0,0,1,0,0,0,1,-7,13,0,1.666666667,Winter,0,0,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20.6
01/04/16,Monday,214,0,12,10,3,32,10,24,-1.055555556,6.722222222,-6.722222222,-7.722222222,9.3,9.7,0,0,0,0,0,1,0,2016,0,1,0,0,0,0,0,0,-6,10.3,0,2.222222222,Winter,0,0,1,0,-1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-9.7
01/05/16,Tuesday,249,5,8,9,4,32,4,27,-8.888888889,2.222222222,-13.27777778,-19.05555556,10,10.2,0,0,0,0,0,1,0,2016,0,0,0,0,0,1,0,0,-7.722222222,9.7,0,-1.055555556,Winter,0,0,1,0,-9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-91.8
01/06/16,Wednesday,244,3,4,14,7,29,16,25,-1.222222222,7.222222222,-13.27777778,-17.33333333,10,8.3,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,-19.05555556,10.2,0,-8.888888889,Winter,0,0,1,0,-1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-8.3
01/07/16,Thursday,293,7,13,16,6,44,3,41,0.611111111,7.222222222,-6.111111111,-12,10,6.3,0,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,-17.33333333,8.3,0,-1.222222222,Winter,0,0,1,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3
01/08/16,Friday,277,5,14,21,6,50,10,42,1.444444444,6.111111111,-3.277777778,-2.888888889,10,8,0,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,0,-12,6.3,0,0.611111111,Winter,0,0,1,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
01/09/16,Saturday,219,5,9,9,2,22,6,24,4.222222222,5.611111111,-1.111111111,1.333333333,8.3,7.7,0,0,0,0,0,1,0,2016,0,0,1,0,0,0,0,1,-2.888888889,8,0,1.444444444,Winter,0,0,1,0,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30.8
01/10/16,Sunday,176,6,8,20,4,25,5,35,7.166666667,14.38888889,3.277777778,6.722222222,3.2,9.7,0.01,0,0,0,0,1,0,2016,0,0,0,1,0,0,0,1,1.333333333,7.7,0,4.222222222,Winter,0,0,1,0,6,10,1,1,0,0,0,0,0,0,0,0,0,0,1,9.7,58.2
01/11/16,Monday,236,4,10,11,1,30,8,25,4.333333333,14.38888889,-1.722222222,-4.833333333,10,16.7,1.38,0,0,0,0,1,0,2016,0,1,0,0,0,0,0,0,6.722222222,9.7,0.01,7.166666667,Winter,0,0,1,0,4,11,2,0,1,0,0,0,0,0,0,0,0,0,1,16.7,66.8
01/12/16,Tuesday,265,7,14,12,1,22,7,37,-1.888888889,10.61111111,-6.111111111,-12.22222222,10,9.5,0,0,0,0,0,1,0,2016,0,0,0,0,0,1,0,0,-4.833333333,16.7,1.38,4.333333333,Winter,0,0,1,0,-2,12,2,0,1,0,0,0,0,0,0.3,0,0,1,0,0,-19
01/13/16,Wednesday,229,2,12,7,1,20,7,26,-1.5,2.777777778,-6.111111111,-9.611111111,9.5,16.3,0.08,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,-12.22222222,9.5,0,-1.888888889,Winter,0,0,1,0,-2,13,2,0,1,0,0,0,0,0,0,0,0,0,1,16.3,-32.6
01/14/16,Thursday,261,6,11,9,4,40,9,30,-4.333333333,0.611111111,-6.111111111,-13.27777778,9.7,10.1,0,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,-9.611111111,16.3,0.08,-1.5,Winter,0,0,1,0,-4,14,2,0,1,0,0,0,0,0,0,1,0,0,0,0,-40.4
01/15/16,Friday,299,5,7,11,1,38,17,26,-0.444444444,3.888888889,-6.111111111,-6.5,10,5.9,0,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,0,-13.27777778,10.1,0,-4.333333333,Winter,0,0,1,0,0,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0
01/16/16,Saturday,237,7,15,14,4,29,7,38,3.666666667,6.111111111,-3.277777778,2.222222222,6.3,8.1,0.64,0,0,0,0,1,0,2016,0,0,1,0,0,0,0,1,-6.5,5.9,0,-0.444444444,Winter,0,0,1,0,4,16,2,0,1,0,0,0,0,0,0,0,0,0,1,8.1,32.4
01/17/16,Sunday,181,3,16,8,2,28,2,27,1.833333333,6.111111111,-0.611111111,-4.111111111,10,8.1,0.58,0,0,0,0,1,0,2016,0,0,0,1,0,0,0,1,2.222222222,8.1,0.64,3.666666667,Winter,0,0,1,0,2,17,2,0,1,0,0,0,0,0,1.3,0,0,1,1,8.1,16.2
01/18/16,Monday,222,3,7,8,6,24,8,19,-2.722222222,3.277777778,-5,-7.888888889,6,11.6,0.18,0,0,0,0,1,0,2016,0,1,0,0,0,0,0,0,-4.111111111,8.1,0.58,1.833333333,Winter,0,0,1,0,-3,18,2,0,1,0,0,0,0,0,1.8,0,1,1,1,11.6,-34.8
01/19/16,Tuesday,234,5,8,5,2,26,6,20,-6.611111111,-1.722222222,-8.888888889,-16.66666667,10,19.7,0.11,0,0,0,0,1,0,2016,0,0,0,0,0,1,0,0,-7.888888889,11.6,0.18,-2.722222222,Winter,0,0,1,0,-7,19,2,0,1,0,0,0,0,0,0,0,0,0,1,19.7,-137.9
01/20/16,Wednesday,232,3,7,8,4,38,10,20,-4.666666667,0.611111111,-8.888888889,-14.44444444,10,17.3,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,-16.66666667,19.7,0.11,-6.611111111,Winter,0,0,1,0,-5,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-86.5
01/21/16,Thursday,229,2,10,13,4,34,8,27,-2.777777778,0.611111111,-7.222222222,-13.44444444,10,12.2,0,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,-14.44444444,17.3,0,-4.666666667,Winter,0,0,1,0,-3,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-36.6
01/22/16,Friday,257,4,18,9,4,29,6,33,-4.333333333,0.611111111,-7.222222222,-14.94444444,10,11,0,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,0,-13.44444444,12.2,0,-2.777777778,Winter,0,0,1,0,-4,22,3,0,0,1,0,0,0,0,0,1,0,0,0,0,-44
01/23/16,Saturday,233,10,10,14,3,31,3,35,-1.888888889,0,-7.222222222,-8.277777778,8.9,15,0,0,0,0,0,1,0,2016,0,0,1,0,0,0,0,1,-14.94444444,11,0,-4.333333333,Winter,0,0,1,0,-2,23,3,0,0,1,0,0,0,0,6.1,0,0,1,0,0,-30
01/24/16,Sunday,188,4,8,10,4,20,2,26,-4.055555556,2.222222222,-7.777777778,-12.83333333,7.6,12.6,0.37,0,0,0,0,1,0,2016,0,0,0,1,0,0,0,1,-8.277777778,15,0,-1.888888889,Winter,0,0,1,0,-4,24,3,0,0,1,0,0,0,0,0,0,0,0,1,12.6,-50.4
01/25/16,Monday,228,6,9,11,1,23,7,27,-0.555555556,2.222222222,-7.777777778,-9.944444444,10,5.9,0,0,0,0,0,1,0,2016,0,1,0,0,0,0,0,0,-12.83333333,12.6,0.37,-4.055555556,Winter,0,0,1,0,-1,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.9
01/26/16,Tuesday,241,10,12,8,1,39,11,32,2.611111111,10.61111111,-3.277777778,-2.055555556,10,11,0,0,0,0,0,1,0,2016,0,0,0,0,0,1,0,0,-9.944444444,5.9,0,-0.555555556,Winter,0,0,1,0,3,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,33
01/27/16,Wednesday,245,5,14,7,3,23,6,28,6.055555556,10.61111111,-2.222222222,-2,10,11,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,-2.055555556,11,0,2.611111111,Winter,0,0,1,0,4,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,44
01/28/16,Thursday,256,1,18,7,3,32,8,31,1.111111111,7.222222222,-3.277777778,-7.555555556,10,8.3,0,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,-2,11,0,6.055555556,Winter,0,0,1,0,1,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,8.3
01/29/16,Friday,286,9,17,16,5,38,9,43,2.055555556,5.611111111,-3.277777778,-1.555555556,9.8,5.1,0,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,0,-7.555555556,8.3,0,1.111111111,Winter,0,0,1,0,2,29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,10.2
01/30/16,Saturday,250,9,17,14,5,26,4,43,2.222222222,6.111111111,-1.111111111,-5.166666667,10,10.2,0,0,0,0,0,1,0,2016,0,0,1,0,0,0,0,1,-1.555555556,5.1,0,2.055555556,Winter,0,0,1,0,2,30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,20.4
01/31/16,Sunday,240,5,18,12,5,28,5,37,6.055555556,13.88888889,-1.111111111,-3.277777778,10,12.1,0,0,0,0,0,1,0,2016,0,0,0,1,0,0,0,1,-5.166666667,10.2,0,2.222222222,Winter,0,0,1,0,4,31,3,0,0,1,3,1,0,0,0,0,0,0,0,0,48.4
02/01/16,Monday,301,5,12,12,4,39,16,33,9.722222222,18.27777778,3.277777778,2.277777778,10,12.2,0,0,0,0,0,1,0,2016,0,1,0,0,0,0,0,0,-3.277777778,12.1,0,6.055555556,Winter,0,0,1,0,8,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,97.6
02/02/16,Tuesday,281,10,15,13,3,34,9,44,6.611111111,18.27777778,3.277777778,-4.333333333,10,7,0,0,0,0,0,1,0,2016,0,0,0,0,0,1,0,0,2.277777778,12.2,0,9.722222222,Winter,0,0,1,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
02/03/16,Wednesday,239,3,18,12,0,25,8,34,5.333333333,13.88888889,1.722222222,1.333333333,10,9.7,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,-4.333333333,7,0,6.611111111,Winter,0,0,1,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38.8
02/04/16,Thursday,233,4,14,7,3,26,7,28,12.5,13.88888889,1.722222222,8.055555556,9.2,11.9,0.33,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,1.333333333,9.7,0,5.333333333,Winter,0,0,1,0,12,4,1,1,0,0,0,0,0,0,0,0,0,0,1,11.9,142.8
02/05/16,Friday,222,4,9,7,0,20,6,21,2.833333333,9.388888889,-2,-1,5.3,10,0.4,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,0,8.055555556,11.9,0.33,12.5,Winter,0,0,1,0,3,5,1,1,0,0,0,0,0,0,6.8,1,0,1,1,10,30
02/06/16,Saturday,238,6,8,7,3,32,4,22,-1.777777778,6.111111111,-4.388888889,-7.222222222,10,9.5,0.57,0,0,0,0,1,0,2016,0,0,1,0,0,0,0,1,-1,10,0.4,2.833333333,Winter,0,0,1,0,-2,6,1,1,0,0,0,0,0,0,0,0,0,0,1,9.5,-19
02/07/16,Sunday,202,3,16,15,5,22,4,36,0.944444444,6.722222222,-4.388888889,-4.222222222,10,7.9,0,0,0,0,0,1,0,2016,0,0,0,1,0,0,0,1,-7.222222222,9.5,0.57,-1.777777778,Winter,0,0,1,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.9
02/08/16,Monday,165,2,8,8,0,19,7,19,-1.666666667,3.888888889,-7.777777778,-5.666666667,6,19.3,0,0,0,0,0,1,0,2016,0,1,0,0,0,0,0,0,-4.222222222,7.9,0,0.944444444,Winter,0,0,1,0,-2,8,1,1,0,0,0,0,0,0,6.4,0,0,1,0,0,-38.6
02/09/16,Tuesday,218,1,8,2,2,31,9,13,-5.222222222,3.277777778,-7.777777778,-8.611111111,7.6,7.6,0.14,0,0,0,0,1,0,2016,0,0,0,0,0,1,0,0,-5.666666667,19.3,0,-1.666666667,Winter,0,0,1,0,-5,9,1,1,0,0,0,0,0,0,0.1,0,0,1,1,7.6,-38
02/10/16,Wednesday,240,3,13,9,6,19,14,28,-2,2.222222222,-6.722222222,-5.388888889,8,4.3,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,-8.611111111,7.6,0.14,-5.222222222,Winter,0,0,1,0,-2,10,1,1,0,0,0,0,0,0,0.1,0,0,1,0,0,-8.6
02/11/16,Thursday,218,8,8,9,1,23,6,26,-2.388888889,2.222222222,-8.277777778,-9.277777778,9.4,12.4,0,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,-5.388888889,4.3,0,-2,Winter,0,0,1,0,-2,11,2,0,1,0,0,0,0,0,0.2,0,0,1,0,0,-24.8
02/12/16,Friday,241,13,12,9,3,24,12,35,-9.666666667,-0.611111111,-13.27777778,-19.5,10,12.5,0.01,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,0,-9.277777778,12.4,0,-2.388888889,Winter,0,0,1,0,-10,12,2,0,1,0,0,0,0,0,0,0,0,0,1,12.5,-125
02/13/16,Saturday,189,2,5,13,1,20,4,20,-6.666666667,-4.388888889,-14.38888889,-16.16666667,10,12,0,0,0,0,0,1,0,2016,0,0,1,0,0,0,0,1,-19.5,12.5,0.01,-9.666666667,Winter,0,0,1,0,-7,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-84
02/14/16,Sunday,189,4,6,13,1,22,4,23,-17.66666667,-4.388888889,-22.77777778,-28.55555556,10,17.2,0,0,0,0,0,1,0,2016,0,0,0,1,0,0,0,1,-16.16666667,12,0,-6.666666667,Winter,0,0,1,0,-18,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-309.6
02/15/16,Monday,226,4,10,16,0,25,8,32,-11.55555556,-5,-22.77777778,-21.83333333,9.9,6.6,0,0,0,0,0,1,0,2016,0,1,0,0,0,0,0,0,-28.55555556,17.2,0,-17.66666667,Winter,0,0,1,0,-12,15,2,0,1,0,2,0,0,1,1.3,0,1,1,0,0,-79.2
02/16/16,Tuesday,243,3,16,13,6,20,8,34,4.333333333,12.22222222,-5,3.055555556,5,10.6,0.38,0,0,0,0,1,0,2016,0,0,0,0,0,1,0,0,-21.83333333,6.6,0,-11.55555556,Winter,0,0,1,0,4,16,2,0,1,0,0,0,0,0,0,0,0,0,1,10.6,42.4
02/17/16,Wednesday,240,5,13,13,4,33,8,34,5.333333333,12.22222222,-0.611111111,-0.388888889,9.8,10.9,0.53,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,3.055555556,10.6,0.38,4.333333333,Winter,0,0,1,0,4,17,2,0,1,0,0,0,0,0,0,0,0,0,1,10.9,43.6
02/18/16,Thursday,210,5,9,17,3,16,5,33,0.444444444,7.777777778,-1.722222222,-9.055555556,10,10.2,0,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,-0.388888889,10.9,0.53,5.333333333,Winter,0,0,1,0,0,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02/19/16,Friday,270,3,10,11,2,35,22,25,-2.444444444,2.777777778,-6.722222222,-12.11111111,10,7.5,0,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,0,-9.055555556,10.2,0,0.444444444,Winter,0,0,1,0,-2,19,2,0,1,0,0,0,0,0,0.1,0,0,1,0,0,-15
02/20/16,Saturday,267,7,13,11,2,27,12,34,6.055555556,15.61111111,-6.722222222,-0.277777778,9.7,11.8,0.01,0,0,0,0,1,0,2016,0,0,1,0,0,0,0,1,-12.11111111,7.5,0,-2.444444444,Winter,0,0,1,0,4,20,2,0,1,0,0,0,0,0,0,0,0,0,1,11.8,47.2
02/21/16,Sunday,225,12,13,11,3,22,7,39,9.777777778,15.61111111,0.611111111,0,10,11.9,0,0,0,0,0,1,0,2016,0,0,0,1,0,0,0,1,-0.277777778,11.8,0.01,6.055555556,Winter,0,0,1,0,8,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,95.2
02/22/16,Monday,238,5,4,13,1,14,9,23,4.277777778,12.22222222,1.111111111,-3.666666667,10,7.6,0,0,0,0,0,1,0,2016,0,1,0,0,0,0,0,0,0,11.9,0,9.777777778,Winter,0,0,1,0,4,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,30.4
02/23/16,Tuesday,220,4,6,13,1,29,8,24,0.277777778,6.111111111,-3.277777778,-7.5,10,7.7,0,0,0,0,0,1,0,2016,0,0,0,0,0,1,0,0,-3.666666667,7.6,0,4.277777778,Winter,0,0,1,0,0,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
02/24/16,Wednesday,205,6,3,5,2,35,12,15,3.833333333,5.611111111,-3.277777778,2.611111111,4.2,11,0.16,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,-7.5,7.7,0,0.277777778,Winter,0,0,1,0,4,24,3,0,0,1,0,0,0,0,0,0,0,0,1,11,44
